epoch,bde_loss,bdfe_loss,loss,val_bde_loss,val_bdfe_loss,val_loss
334,0.42363208532333374,0.4150698184967041,0.8387013077735901,0.758648157119751,0.7374475002288818,1.4960956573486328
335,0.42979198694229126,0.4203963577747345,0.8501881957054138,0.7861253023147583,0.73866206407547,1.524787187576294
336,0.4218211770057678,0.41389867663383484,0.8357203602790833,0.8124353885650635,0.7848840355873108,1.5973196029663086
337,0.427684485912323,0.4177883267402649,0.8454726338386536,0.7562680840492249,0.7347560524940491,1.491024136543274
338,0.42931079864501953,0.41969338059425354,0.849004328250885,0.9543216228485107,0.870604395866394,1.8249258995056152
339,0.4239647686481476,0.41566523909568787,0.8396297693252563,0.8073658347129822,0.7490119338035583,1.556377649307251
340,0.42271631956100464,0.4139549136161804,0.836670994758606,0.7498355507850647,0.7302730083465576,1.480108618736267
341,0.4204435646533966,0.4109732210636139,0.8314168453216553,0.7961741089820862,0.7456621527671814,1.5418363809585571
342,0.41989362239837646,0.4117092490196228,0.8316030502319336,0.7620871663093567,0.728338360786438,1.4904255867004395
343,0.4190513491630554,0.410438597202301,0.8294898867607117,0.8520915508270264,0.8393610119819641,1.6914526224136353
344,0.41882482171058655,0.41032764315605164,0.8291527032852173,0.8921703100204468,0.7524036169052124,1.6445738077163696
345,0.43936192989349365,0.4295780062675476,0.8689403533935547,0.8676131367683411,0.8702909350395203,1.7379039525985718
346,0.4245700240135193,0.41572269797325134,0.840293288230896,0.7617982029914856,0.7303981184959412,1.4921963214874268
347,0.41691988706588745,0.4082062840461731,0.825125515460968,0.7717070579528809,0.7273461818695068,1.4990532398223877
348,0.41887933015823364,0.4097980856895447,0.8286769390106201,0.770970344543457,0.7370826601982117,1.5080528259277344
349,0.42399755120277405,0.41477298736572266,0.8387705683708191,0.8635650873184204,0.8281270265579224,1.6916921138763428
350,0.42010489106178284,0.41209158301353455,0.832196056842804,0.781807005405426,0.77794349193573,1.5597505569458008
351,0.41602623462677,0.40762150287628174,0.8236477375030518,0.8002833127975464,0.7783495187759399,1.5786329507827759
352,0.4171062111854553,0.4085172414779663,0.8256238698959351,0.7810887694358826,0.7570673227310181,1.5381561517715454
353,0.4184034764766693,0.41019564867019653,0.8285990357398987,0.7674180865287781,0.7566999793052673,1.5241180658340454
354,0.42085492610931396,0.411884069442749,0.832738995552063,0.7782437801361084,0.7433731555938721,1.5216169357299805
355,0.4155203402042389,0.40713638067245483,0.8226564526557922,0.7814363837242126,0.7445440292358398,1.5259803533554077
356,0.4215898811817169,0.412751168012619,0.8343410491943359,1.1406359672546387,1.0896759033203125,2.2303121089935303
357,0.4170440137386322,0.4084618389606476,0.8255053758621216,0.7565109133720398,0.7269213795661926,1.483432412147522
358,0.41922569274902344,0.4107050597667694,0.8299307227134705,0.7619369029998779,0.7343665957450867,1.4963035583496094
359,0.4116932451725006,0.40322384238243103,0.8149170875549316,0.7720163464546204,0.7481626272201538,1.520179033279419
360,0.4114309549331665,0.40326088666915894,0.8146924376487732,0.7739405632019043,0.7408410310745239,1.5147814750671387
361,0.415917307138443,0.4072888195514679,0.8232063055038452,0.7584704756736755,0.7336370944976807,1.4921075105667114
362,0.4084550142288208,0.40065133571624756,0.809106707572937,0.7632880210876465,0.7237040996551514,1.4869922399520874
363,0.42120614647865295,0.4121704697608948,0.833376407623291,0.7589964866638184,0.7259973287582397,1.484993577003479
364,0.4095017910003662,0.4020219147205353,0.8115240931510925,0.7706789970397949,0.7525274157524109,1.5232064723968506
365,0.4117106795310974,0.403443306684494,0.8151542544364929,0.7837744951248169,0.7428579926490784,1.5266324281692505
366,0.4091564118862152,0.4009096026420593,0.8100658059120178,0.7635077834129333,0.7275543212890625,1.491062045097351
367,0.4209788739681244,0.4123600125312805,0.8333385586738586,0.843596339225769,0.8187519311904907,1.6623482704162598
368,0.41308271884918213,0.4047640562057495,0.8178468942642212,0.7862348556518555,0.7569853663444519,1.543220043182373
369,0.40984541177749634,0.40188324451446533,0.8117291331291199,0.7910481691360474,0.7386696338653564,1.5297178030014038
370,0.4200507402420044,0.41066455841064453,0.8307154774665833,0.7593643665313721,0.7341594099998474,1.4935238361358643
371,0.4047796428203583,0.39766430854797363,0.8024442791938782,0.7610653042793274,0.7216573357582092,1.4827226400375366
372,0.4081448018550873,0.40055298805236816,0.8086978197097778,0.7605997920036316,0.7411718964576721,1.5017718076705933
373,0.4146529734134674,0.4057585597038269,0.8204113841056824,0.7932784557342529,0.7829530239105225,1.5762314796447754
374,0.40590301156044006,0.39781618118286133,0.8037194609642029,0.8028026819229126,0.7513647675514221,1.5541671514511108
375,0.4092184603214264,0.4016805589199066,0.8108988404273987,0.7673248648643494,0.7357715368270874,1.5030964612960815
376,0.4194905459880829,0.4100095331668854,0.8294998407363892,0.7512610554695129,0.7263780832290649,1.477639079093933
377,0.4155116379261017,0.40640684962272644,0.8219192028045654,0.8302608132362366,0.7887160181999207,1.6189768314361572
378,0.40768590569496155,0.3998546004295349,0.8075405359268188,0.8266460299491882,0.7921551465988159,1.618801236152649
379,0.40632104873657227,0.3985254466533661,0.8048463463783264,0.8243324160575867,0.7818029522895813,1.6061352491378784
380,0.4077010452747345,0.400262713432312,0.8079636693000793,0.7697336673736572,0.7402347922325134,1.5099682807922363
381,0.3987913429737091,0.3919561207294464,0.7907474040985107,0.7619109749794006,0.7256407141685486,1.4875516891479492
382,0.40159645676612854,0.3932283818721771,0.7948244214057922,0.7795854210853577,0.7277898192405701,1.5073752403259277
383,0.40272629261016846,0.3953854739665985,0.7981120347976685,0.7650041580200195,0.7326083183288574,1.497612476348877
384,0.40485498309135437,0.3971272110939026,0.8019822239875793,0.7698715925216675,0.7356043457984924,1.5054759979248047
385,0.402504563331604,0.39576131105422974,0.7982659339904785,0.8208456635475159,0.7793752551078796,1.6002209186553955
386,0.4023609459400177,0.3946533501148224,0.7970145344734192,0.7651607990264893,0.7299272418022156,1.4950881004333496
387,0.40752431750297546,0.3990216553211212,0.8065462708473206,0.7685028910636902,0.7449560761451721,1.5134588479995728
388,0.4013759195804596,0.39434510469436646,0.7957209944725037,0.7534739375114441,0.7412887215614319,1.4947625398635864
389,0.3972419798374176,0.3906458914279938,0.787887692451477,0.7599043846130371,0.7206946015357971,1.4805989265441895
390,0.4045732915401459,0.3955649733543396,0.8001386523246765,0.7913124561309814,0.7665321230888367,1.5578445196151733
391,0.41101619601249695,0.40263503789901733,0.8136515617370605,0.8543768525123596,0.8341872692108154,1.6885639429092407
392,0.39849385619163513,0.3915604054927826,0.790054202079773,0.7719322443008423,0.780516505241394,1.5524487495422363
393,0.40415483713150024,0.39577141404151917,0.7999268174171448,0.7696248292922974,0.7469275593757629,1.516552448272705
394,0.40491166710853577,0.39686375856399536,0.8017759919166565,0.769899845123291,0.7327623963356018,1.5026623010635376
395,0.3978329598903656,0.39087483286857605,0.7887084484100342,0.7868757247924805,0.7952585816383362,1.5821343660354614
396,0.39806967973709106,0.39055827260017395,0.7886278629302979,0.7592567205429077,0.7270382642745972,1.4862948656082153
397,0.3948587477207184,0.38863465189933777,0.7834935188293457,0.7637317180633545,0.7359984517097473,1.499730110168457
398,0.40361881256103516,0.39549219608306885,0.7991112470626831,0.7951437830924988,0.7449083924293518,1.5400521755218506
399,0.39905211329460144,0.39126884937286377,0.7903209924697876,0.7623912692070007,0.7228874564170837,1.485278844833374
400,0.3996243178844452,0.3923896551132202,0.7920138239860535,0.8156933784484863,0.7656052112579346,1.5812987089157104
401,0.3966672718524933,0.38932594656944275,0.7859934568405151,0.7581972479820251,0.7239465713500977,1.4821439981460571
402,0.39541369676589966,0.38894379138946533,0.7843574285507202,0.7532235980033875,0.720849871635437,1.4740734100341797
403,0.39581337571144104,0.38832035660743713,0.7841330766677856,0.7608920335769653,0.7364685535430908,1.4973605871200562
404,0.39014652371406555,0.383547842502594,0.7736940979957581,0.7680150270462036,0.757743239402771,1.5257582664489746
405,0.4025801122188568,0.39373692870140076,0.796316921710968,0.7476118206977844,0.713294506072998,1.4609063863754272
406,0.39141562581062317,0.3843234181404114,0.7757394313812256,0.756006121635437,0.732234001159668,1.488240122795105
407,0.3939151465892792,0.38661301136016846,0.7805278301239014,0.7738980054855347,0.7295228242874146,1.5034209489822388
408,0.39535900950431824,0.38801777362823486,0.7833768725395203,0.8057268857955933,0.7493631839752197,1.5550899505615234
409,0.40114688873291016,0.39234158396720886,0.7934883236885071,0.7957630157470703,0.7621487975120544,1.557911992073059
410,0.39109477400779724,0.3849934935569763,0.7760880589485168,0.7972915172576904,0.7630153894424438,1.5603069067001343
411,0.3888356685638428,0.38231009244918823,0.7711459398269653,0.8304890394210815,0.8006302118301392,1.6311192512512207
412,0.3946497142314911,0.3865143954753876,0.7811642289161682,0.7874526977539062,0.7479710578918457,1.5354238748550415
413,0.3972567617893219,0.3888707756996155,0.7861277461051941,0.8081614971160889,0.7690982222557068,1.5772596597671509
414,0.39057281613349915,0.3832146227359772,0.7737871408462524,0.8432901501655579,0.8294046521186829,1.6726948022842407
415,0.39317941665649414,0.3866065442562103,0.7797862887382507,0.8539689779281616,0.8252163529396057,1.6791852712631226
416,0.395723432302475,0.38856902718544006,0.7842925786972046,0.7600993514060974,0.729069709777832,1.4891692399978638
417,0.3880137503147125,0.381228506565094,0.7692421674728394,0.7616853713989258,0.7309470176696777,1.4926323890686035
418,0.3898927867412567,0.3837454915046692,0.7736379504203796,0.7784304022789001,0.7449555993080139,1.523386001586914
419,0.39192724227905273,0.38435325026512146,0.7762804627418518,0.8539864420890808,0.821925938129425,1.6759123802185059
420,0.390120267868042,0.3833390176296234,0.7734591960906982,0.8049114346504211,0.7588161826133728,1.5637274980545044
421,0.39944911003112793,0.3906410038471222,0.7900899648666382,0.7601010799407959,0.7349684834480286,1.4950696229934692
422,0.3858071267604828,0.37886524200439453,0.7646723985671997,0.7685752511024475,0.7228094935417175,1.491384744644165
423,0.38470959663391113,0.3783145844936371,0.7630245089530945,0.7889026999473572,0.7660202383995056,1.5549229383468628
424,0.3856692910194397,0.3799341917037964,0.765603244304657,0.7692787647247314,0.7319821119308472,1.5012608766555786
425,0.38991883397102356,0.3831191062927246,0.773037850856781,0.7512320280075073,0.7265005111694336,1.4777324199676514
426,0.3921380043029785,0.3856305181980133,0.7777689695358276,0.8024563789367676,0.7654929161071777,1.5679491758346558
427,0.3853905498981476,0.37904706597328186,0.7644378542900085,0.7670828104019165,0.7294902205467224,1.4965730905532837
428,0.3968335688114166,0.3888833224773407,0.7857169508934021,0.8277027010917664,0.8069522976875305,1.6346549987792969
429,0.38859114050865173,0.3812156915664673,0.7698068022727966,0.8349694609642029,0.8397026658058167,1.6746723651885986
430,0.3853249251842499,0.3787301182746887,0.7640549540519714,0.8991457223892212,0.88847815990448,1.7876240015029907
431,0.39079639315605164,0.38375431299209595,0.7745502591133118,0.7854877710342407,0.7447152733802795,1.530202865600586
432,0.3879670798778534,0.3806791305541992,0.7686462998390198,0.8259637355804443,0.7609084844589233,1.5868722200393677
433,0.3866712152957916,0.38016772270202637,0.7668389678001404,0.7558521032333374,0.7276079654693604,1.4834600687026978
434,0.3830832242965698,0.3772282302379608,0.7603110074996948,0.7613418698310852,0.7384769320487976,1.4998188018798828
435,0.38310706615448,0.3774513304233551,0.7605586051940918,0.8119049668312073,0.7547227740287781,1.566627860069275
436,0.38265350461006165,0.37621068954467773,0.7588638067245483,0.7885518074035645,0.7517918944358826,1.5403436422348022
437,0.40046319365501404,0.39226359128952026,0.7927266359329224,0.7596962451934814,0.7353770136833191,1.4950730800628662
438,0.3808480203151703,0.37481626868247986,0.7556644678115845,0.8676261305809021,0.8403798937797546,1.7080060243606567
439,0.38351747393608093,0.377081960439682,0.7605992555618286,0.7840291857719421,0.7284175157546997,1.5124467611312866
440,0.3819049894809723,0.37503722310066223,0.756942629814148,0.7686734199523926,0.7498171925544739,1.5184906721115112
441,0.3968462646007538,0.38895782828330994,0.7858037948608398,0.7896344661712646,0.760936439037323,1.5505709648132324
442,0.380603551864624,0.374844491481781,0.7554481625556946,0.7545863389968872,0.7287402153015137,1.4833266735076904
443,0.38037821650505066,0.37456294894218445,0.754941463470459,0.755028486251831,0.7236692905426025,1.4786977767944336
444,0.379243403673172,0.3730970323085785,0.7523401379585266,0.8923286199569702,0.8974040746688843,1.789732813835144
445,0.39731401205062866,0.38854318857192993,0.7858578562736511,1.023015022277832,0.9810784459114075,2.004093647003174
446,0.3872261047363281,0.3804051876068115,0.7676314115524292,0.7594857811927795,0.7263458967208862,1.485831618309021
447,0.38081979751586914,0.3740798234939575,0.7548991441726685,0.8025104999542236,0.7623092532157898,1.5648198127746582
448,0.37763848900794983,0.3717711269855499,0.7494097352027893,0.7897768020629883,0.7787459492683411,1.5685226917266846
449,0.38082438707351685,0.37476229667663574,0.7555864453315735,0.7654591798782349,0.7355945706367493,1.5010536909103394
450,0.3810546100139618,0.37411579489707947,0.7551703453063965,0.7443262338638306,0.7166966199874878,1.4610228538513184
451,0.37420016527175903,0.36874398589134216,0.7429441809654236,0.7691471576690674,0.7272067070007324,1.4963537454605103
452,0.38205277919769287,0.37540295720100403,0.7574557662010193,0.7536166906356812,0.7550579309463501,1.5086747407913208
453,0.37986862659454346,0.3743338882923126,0.7542018890380859,0.7617906928062439,0.7225541472434998,1.484344720840454
454,0.37413597106933594,0.369030237197876,0.7431660294532776,0.8436250686645508,0.8081578016281128,1.6517828702926636
455,0.38291341066360474,0.3763991892337799,0.7593130469322205,0.8324592113494873,0.7766947150230408,1.6091538667678833
456,0.374647319316864,0.36874011158943176,0.7433870434761047,0.7823368310928345,0.7462244629859924,1.5285614728927612
457,0.376848042011261,0.37146419286727905,0.7483120560646057,0.7735891342163086,0.7388429641723633,1.5124322175979614
458,0.37505072355270386,0.36976078152656555,0.7448118925094604,0.7467776536941528,0.7189915180206299,1.4657691717147827
459,0.375691294670105,0.37085744738578796,0.7465487718582153,0.7551954984664917,0.723746120929718,1.478941559791565
460,0.374149352312088,0.36844494938850403,0.7425944209098816,0.7921314835548401,0.7634384632110596,1.5555698871612549
461,0.38076919317245483,0.3747110366821289,0.7554808855056763,0.7642579078674316,0.7328844666481018,1.4971423149108887
462,0.374123215675354,0.36857524514198303,0.7426985502243042,0.8762611746788025,0.8036283254623413,1.679889440536499
463,0.3728545308113098,0.3670331537723541,0.739887535572052,0.770061194896698,0.7326094508171082,1.5026706457138062
464,0.3805323839187622,0.3741389811038971,0.7546713352203369,0.7712246775627136,0.7545585036277771,1.5257833003997803
465,0.37307631969451904,0.36808541417121887,0.7411622405052185,0.7618809938430786,0.7305341362953186,1.4924153089523315
466,0.37466225028038025,0.3689105808734894,0.7435731291770935,0.8248706459999084,0.7978547215461731,1.6227253675460815
467,0.37373873591423035,0.367678165435791,0.7414166927337646,0.760175347328186,0.7319951057434082,1.4921705722808838
468,0.37899652123451233,0.3729214668273926,0.7519177198410034,0.8770965337753296,0.840395987033844,1.7174924612045288
469,0.3755572736263275,0.3693501949310303,0.7449074983596802,0.7741995453834534,0.7372938394546509,1.5114935636520386
470,0.37136122584342957,0.36559435725212097,0.7369548678398132,0.7586293816566467,0.7259634733200073,1.4845930337905884
471,0.37140411138534546,0.3655925691127777,0.736996591091156,0.7700070738792419,0.7315449118614197,1.5015519857406616
472,0.3742483854293823,0.3679157793521881,0.7421639561653137,0.8858853578567505,0.802619993686676,1.6885054111480713
473,0.3792402744293213,0.37292492389678955,0.7521647214889526,0.7629360556602478,0.7211504578590393,1.4840863943099976
474,0.36887601017951965,0.36411967873573303,0.7329954504966736,0.777643084526062,0.7383906245231628,1.51603364944458
475,0.37223875522613525,0.36619818210601807,0.7384368181228638,0.7931323647499084,0.7591286301612854,1.5522609949111938
476,0.3676064610481262,0.3630838692188263,0.7306901216506958,0.8859903812408447,0.7978747487068176,1.6838651895523071
477,0.37665703892707825,0.369870662689209,0.746527910232544,0.7597089409828186,0.7222899198532104,1.4819988012313843
478,0.37124666571617126,0.36558669805526733,0.7368336319923401,0.7669240832328796,0.7446199059486389,1.5115439891815186
479,0.37646645307540894,0.3707807660102844,0.7472468614578247,0.7828820943832397,0.7325620651245117,1.515444040298462
480,0.3729769289493561,0.36726659536361694,0.7402439713478088,0.7627952098846436,0.7231947183609009,1.4859898090362549
481,0.3669714331626892,0.36198166012763977,0.7289535403251648,0.7629672884941101,0.717324435710907,1.4802916049957275
482,0.3718883991241455,0.36575624346733093,0.737645149230957,0.7850437164306641,0.7503431439399719,1.5353869199752808
483,0.372531920671463,0.3668971657752991,0.739428699016571,0.7697296738624573,0.7198560237884521,1.489585518836975
484,0.37006932497024536,0.3642984628677368,0.7343684434890747,0.7531334161758423,0.7207106351852417,1.473844051361084
485,0.37027472257614136,0.3641214668750763,0.7343963384628296,0.7465394139289856,0.713589608669281,1.4601292610168457
486,0.36627593636512756,0.36084070801734924,0.7271167635917664,0.7891078591346741,0.727273166179657,1.5163811445236206
487,0.36665695905685425,0.36141201853752136,0.728069007396698,0.7561758756637573,0.7342305183410645,1.4904065132141113
488,0.3771273195743561,0.37044084072113037,0.7475681900978088,0.7840421199798584,0.7627129554748535,1.5467549562454224
489,0.3691708445549011,0.36314520239830017,0.732316255569458,0.7809224724769592,0.7444760799407959,1.5253986120224
490,0.369649738073349,0.3638942837715149,0.7335437536239624,0.8001886606216431,0.7609513401985168,1.5611400604248047
491,0.36829057335853577,0.36251676082611084,0.7308074235916138,0.7548017501831055,0.7239130735397339,1.4787147045135498
492,0.3614770174026489,0.357114315032959,0.7185909748077393,0.751818835735321,0.7243418097496033,1.4761605262756348
493,0.3640452027320862,0.3589129149913788,0.7229580879211426,0.918541669845581,0.9124861359596252,1.831027865409851
494,0.3704797327518463,0.3638015389442444,0.7342814803123474,0.7391355037689209,0.7098440527915955,1.4489794969558716
495,0.36628302931785583,0.3605634570121765,0.7268468141555786,0.7759770750999451,0.7194929718971252,1.4954699277877808
496,0.36759933829307556,0.3616589605808258,0.729258120059967,0.9273985624313354,0.8787314295768738,1.806130051612854
497,0.3678101897239685,0.3620246648788452,0.7298343777656555,0.7699065208435059,0.7382733225822449,1.508179783821106
498,0.3650156259536743,0.3593370318412781,0.7243525385856628,0.7541407942771912,0.7143887877464294,1.4685295820236206
499,0.36517396569252014,0.36016571521759033,0.7253395915031433,0.8166213035583496,0.8167260885238647,1.6333473920822144
